service_unit_key;Codigo Unidad Servicio;Unidad Servicio;Estado UDS
13352;1305200071044;HOGAR MIS PRIMERAS LUCES;ACTIVA
13353;1305200071046;HOGAR LOS AMIGUITOS;ACTIVA
13354;1305200071050;HOGAR EL SILENCIO;ACTIVA
13355;1305200071053;HOGAR MIS PEQUEÑITOS;ACTIVA
13356;1305200071058;HOGAR MI SEGUNDO HOGAR;ACTIVA
13357;1305200071064;HOGAR FUTURAS ESTRELLITAS;ACTIVA
13358;1305200071065;HOGAR MIS ANGELITOS;ACTIVA
13359;1305200071069;HOGAR MI TESORO;ACTIVA
13360;1305200071071;HOGAR MI SENDERITO REAL;ACTIVA
13361;1305200071072;HOGAR LOS NIÑOS DEL FUTURO;ACTIVA
13362;1305200071624;HOGAR MIS PRIMERAS PALABRAS;ACTIVA
13363;1305200071626;HOGAR AMIGUITOS;ACTIVA
13364;1305200071628;HOGAR SANDRY;ACTIVA
13365;1305200071651;HOGAR CARITAS SONRIENTES;ACTIVA
13366;1305200071653;HOGAR RATO ALEGRE;ACTIVA
13367;1305200071661;MIS BEBECITOS;ACTIVA
13368;1305200090080;HOGAR MIS ANGELITOS;ACTIVA
13369;1305200090081;HOGAR MIS PRIMEROS PASOS;ACTIVA
13370;1305200090082;HOGAR EL EDEN;ACTIVA
13371;1305200090083;HOGAR MIS PRIMERAS LUCES;ACTIVA
13372;1305200090085;HOGAR EL INICIO;ACTIVA
13373;1305200090087;HOGAR GOTICAS DE AMOR;ACTIVA
13374;1305200090088;HOGAR MIS COMPAÑERITOS;ACTIVA
13375;1305200090089;HOGAR DIOS ES AMOR;ACTIVA
13376;1305200090090;HOGAR LA PEQUEÑA LULU;ACTIVA
13377;1305200099069;HOGAR INFANTIL COMUNITARIO BELLAVISTA;ACTIVA
13378;1305200099850;PEQUEÑOS GIGANTES;INACTIVA
13379;1305200099851;HOGAR MI SEGUNDO HOGAR;ACTIVA
13380;1305200099852;HOGAR MIS BEBES;ACTIVA
13381;1305200111699;HOGAR AMIGUITOS;ACTIVA
13382;1305200111883;MI BELLO ESPLENDOR;ACTIVA
13383;1305200111884;AMOR Y VIDA;ACTIVA
13384;1305200111885;EL PORVENIR;ACTIVA
13385;1305200111886;AMOR A LOS NIÑOS;ACTIVA
13386;1305200111887;RAYITO DE LUZ;ACTIVA
13387;1305200111888;CARIÑITO;INACTIVA
13388;1305200111942;MIS_PRIMERO_PASOS_2;ACTIVA
13389;1305200111943;MIS_PRINCIPIOS;ACTIVA
13390;1305200118352;SEMILLITAS DE AMOR;ACTIVA
13391;1305200127394;SEMILLITAS DE AMOR CABRAS;ACTIVA
13392;1305200129110;CDI 1 FAMILIAR LAS PARCELAS;ACTIVA
13393;1305200129115;CDI 2 FAMILIAR LA ESPERANZA;ACTIVA
13394;1305200129121;CDI 3 FAMILIAR LA MARIA;ACTIVA
13395;1305200129155;CDI 4 FAMILIAR EL LIMONAR;ACTIVA
13396;1305200129165;CDI 5 FAMILIAR SAN RAFAEL DE LA CRUZ;ACTIVA
13397;1305200129176;CDI 6 FAMILIAR SUEÑOS DE LIBERTAD;ACTIVA
13398;1305200129194;CDI MUNDO DE SONRISAS;ACTIVA
13399;130521146389;LUZ DE ESPERANZA;ACTIVA
13400;130521146507;SEMBRANDO ESPERANZA 2;ACTIVA
13401;1306200076401;SANTA BARBARA;ACTIVA
13402;1306200089977;HOGAR MIS CARIÑOSITOS;ACTIVA
13403;1306200089981;HOGAR PEQUEÑOS JUGUETONES;ACTIVA
13404;1306200089989;HOGAR MI MEJOR SONRISA;ACTIVA
13405;1306200089991;HOGAR MIS PRIMEROS PASOS;ACTIVA
13406;1306200128910;SANTA BARBARA FAMILIAR_1;ACTIVA
13407;1306200128919;SANTA BARBARA FAMILIAR_2;ACTIVA
13408;1306200128926;SANTA BARBARA FAMILIAR_3;ACTIVA
13409;1306200128928;SANTA BARBARA FAMILIAR_4;ACTIVA
13410;1306200128931;SANTA BARBARA FAMILIAR_5;ACTIVA
13411;1307400086230;LOS PITUFOS;ACTIVA
13412;1307400086232;LA ESPERANZA;ACTIVA
13413;1307400086238;EL JARDINCITO;ACTIVA
13414;1307400086244;LOS PEQUEÑINES;ACTIVA
13415;1307400086249;CORAZONES FELICES;ACTIVA
13416;1307400086272;MIS PEQUEÑOS ANGELITOS;ACTIVA
13417;1307400086303;MANITOS INQUIETAS;ACTIVA
13418;1307400086368;CDI DEMOSTENES FONSECA GOMEZ SEDE 1;ACTIVA
13419;1307400105118;MIS PRIMEROS PASOS;ACTIVA
13420;1307400122358;CDI DEMOSTENES FONSECA GOMEZ SEDE 2;ACTIVA
13421;1307400128710;CDI EL MANANTIAL;ACTIVA
13422;1307400128800;CAMINEMOS JUNTOS;ACTIVA
13423;1307400128817;LA BENDICION;ACTIVA
13424;1307400129267;MIS ANGELITOS;ACTIVA
13425;1307400129278;APRENDIENDO JUNTOS;ACTIVA
13426;130741154001;CDI LOS CERRITO;ACTIVA
13427;130741155629;SEMILLITAS DE AMOR;ACTIVA
13428;130741159210;LOS EXPLORADORES;ACTIVA
13429;130741159211;CARITA FELIZ;ACTIVA
13430;130741159212;SEMILLEROS DEL FUTURO;ACTIVA
13431;130741159213;SEMBRANDO AMOR;ACTIVA
13432;130741159214;JUEGOS Y SONRISAS;ACTIVA
13433;130741159453;MANITAS CREATIVAS;ACTIVA
13434;130741159454;VOCES DEL RIO;ACTIVA
13435;130741159455;ANGELITOS SOÑADORES;ACTIVA
13436;130741159456;CULTIVANDO SONRISAS;ACTIVA
13437;130741159457;PEQUEÑOS GIGANTES;ACTIVA
13438;1314000069402;HOGAR EL AMPARO;ACTIVA
13439;1314000069415;HOGAR MIS CAPULLITOS;ACTIVA
13440;1314000069422;HOGAR MIS PEQUEÑAS ILUSIONES;ACTIVA
13441;1314000069426;HOGAR AMOR DE DIOS;ACTIVA
13442;1314000069430;HOGAR MIS CORAZONCITOS;ACTIVA
13443;1314000069433;HOGAR EL DIVINO NIÑO;ACTIVA
13444;1314000069438;HOGAR BUSCANDO AMIGOS;ACTIVA
13445;1314000096474;CDI CAMINO DE SUEÑOS;ACTIVA
13446;1314000118551;DIMF JARDIN DE BELEN FAMILIAR 1;ACTIVA
13447;1314000125990;CDI MI NUEVA ILUSION;ACTIVA
13448;131401114066;DIMF CONSTRUYENDO FAMILIAS FELICES;ACTIVA
13449;131401114073;DIMF CIUDAD DE DIOS FAMILIAR;ACTIVA
13450;131401114082;DIMF MIS PRIMEROS PASOS FAMILIAR;ACTIVA
13451;131401147493;DIMF JARDIN DE BELEN FAMILIAR 2;ACTIVA
13452;131401147495;DIMF JARDIN DE BELEN FAMILIAR 3;ACTIVA
13453;1316000112780;CANTAGALLO_MUNDO MAGICO 1_CARMEN MARTINEZ;ACTIVA
13454;131601114385;CANTAGALLO_LUZ DEL SABER;ACTIVA
13455;131601114386;CANTAGALLO_DEJANDO HUELLAS;ACTIVA
13456;131601114387;CANTAGALLO_EXPLORADORES;ACTIVA
13457;131601114389;CANTAGALLO_CARITA FELIZ;ACTIVA
13458;131601114393;CANTAGALLO_MENSAJEROS DE PAZ;ACTIVA
13459;131601114396;CANTAGALLO_MANOS CREATIVAS;ACTIVA
13460;131601114408;CANTAGALLO_RAYITO DE SOL;ACTIVA
13461;131601146399;CANTAGALLO_CRECER ES MI AVENTURA;ACTIVA
13462;131601146400;CANTAGALLO_SEMILLITAS DE PAZ;ACTIVA
13463;1318800060442;JUGANDO Y APRENDIENDO;ACTIVA
13464;1318800060449;LOS BULLICIOSOS;ACTIVA
13465;1318800060455;BENDICION DE DIOS;ACTIVA
13466;1318800060470;ESPIRITU SANTO;ACTIVA
13467;1318800060476;LOS BAMBINOS;ACTIVA
13468;1318800060480;LOS PEQUEÑINES;ACTIVA
13469;1318800073797;EL CARMEN;ACTIVA
13470;1318800073830;LOS ANGELITOS;ACTIVA
13471;1318800125853;HUELLITAS GIGANTES 1;ACTIVA
13472;131881127739;LAS DELICIAS;ACTIVA
13473;131881128602;EL DIVINO NIÑO;ACTIVA
13474;131881128606;SAN MARTIN;ACTIVA
13475;131881128610;LOS PEQUEÑINES;ACTIVA
13476;131881128612;ANGELITOS;ACTIVA
13477;131881128844;LOS ANGELITOS;ACTIVA
13478;131881128858;EL TRENCITO;ACTIVA
13479;131881143311;EVA MARIA;ACTIVA
13480;131881143312;EVA MARIA 1;ACTIVA
13481;131881143314;EVA MARIA 3;ACTIVA
13482;131881143315;EVA MARIA 4;ACTIVA
13483;131881143316;EVA MARIA 5;ACTIVA
13484;131881143317;EVA MARIA 6;ACTIVA
13485;131881146777;SEMILLAS DE AMOR;ACTIVA
13486;131881147242;SEMILLAS DE AMOR_1;ACTIVA
13487;131881147243;SEMILLAS DE AMOR 2;ACTIVA
13488;131881154529;HUELLITAS GIGANTES 2;ACTIVA
13489;131881154530;HUELLITAS GIGANTES 3;ACTIVA
13490;131881154531;HUELLITAS GIGANTES 4;ACTIVA
13491;131881154532;HUELLITAS GIGANTES 5;ACTIVA
13492;131881154533;HUELLITAS GIGANTES 6;ACTIVA
13493;131881159797;MIS PRIMEROS PASOS;ACTIVA
13494;131881159798;AVENTUREROS;ACTIVA
13495;131881159799;VIVA LA FAMILIA;ACTIVA
13496;131881159800;RAYITO DE LUNA;ACTIVA
13497;131881159801;ESPACIO ENCANTADOR;ACTIVA
13498;131881159802;LA CASA DE LOS SUEÑOS;ACTIVA
13499;131881159803;JARDIN DE AMOR;ACTIVA
13500;131881159804;MOMENTO CREATIVO;ACTIVA
13501;131881159806;MI PARAISO;ACTIVA
13502;131881159811;LOS RENACUAJOS;ACTIVA
13503;131881159816;RAYITO DE LUZ;ACTIVA
13504;131881159818;PEQUEÑOS GIGANTES;ACTIVA
13505;131881159821;MI MUNDO MAGICO;ACTIVA
13506;131881159824;CASTILLO MAGICO;ACTIVA
13507;131881159828;PULGARCITO;ACTIVA
13508;131881159834;GOTITAS DE AMOR;ACTIVA
13509;131881159835;LOS CAPULLITOS;ACTIVA
13510;131881159836;EVA MARIA 2;ACTIVA
13511;131881159837;EVA MARIA 7;ACTIVA
13512;131881159838;EVA MARIA 8;ACTIVA
13513;131881159839;EVA MARIA 9;ACTIVA
13514;131881159840;EVA MARIA 10;ACTIVA
13515;131881159841;EVA MARIA 11;ACTIVA
13516;1321200101818;LOS INQUIETOS;ACTIVA
13517;1321200101822;MIS PEQUEÑOS TRAVIESOS;ACTIVA
13518;1321200101830;CAMINITOS DE PAZ;ACTIVA
13519;1321200109684;CARITA LINDA;ACTIVA
13520;1321200109686;MIS TRAVESURAS;ACTIVA
13521;1321200109688;LOS CHIQUILLOS;ACTIVA
13522;1321200109689;LOS AMIGUITOS;ACTIVA
13523;1321200109718;MIS PRIMEROS SUEÑOS;ACTIVA
13524;1321200110316;CARITA FELIZ;ACTIVA
13525;1321200110330;MI PEQUEÑO MUNDO 1;ACTIVA
13526;1321200110413;MI PEQUEÑO MUNDO.2;ACTIVA
13527;1321200110509;MIS PEQUEÑOS ANGELITOS;ACTIVA
13528;1321200110510;MIS PEQUEÑOS BULLICIOSOS;ACTIVA
13529;1321200110511;TRAVESURAS;ACTIVA
13530;1321200110512;LOS NIÑOS DE DIOS;ACTIVA
13531;1321200122645;DEJANDO HUELLAS B;ACTIVA
13532;132121115524;ALEGRE DESPERTAR;ACTIVA
13533;132121115527;ALEGRE DESPERTAR GUAYMARAL;ACTIVA
13534;132121115533;ALEGRE DESPERTAR TACAMOCHO;ACTIVA
13535;132121122656;CORDOBA 1;ACTIVA
13536;132121124053;SEMBRANDO SUEÑOS;ACTIVA
13537;132121124057;SEMBRANDO SUEÑOS 1;ACTIVA
13538;132121124058;SEMBRANDO SUEÑOS 2;ACTIVA
13539;132121124059;SEMBRANDO SUEÑOS 3;ACTIVA
13540;132121124198;ALEGRE DESPERTAR 1;ACTIVA
13541;132121124215;ALEGRE DESPERTAR 2;ACTIVA
13542;132121124216;ALEGRE DESPERTAR 3;ACTIVA
13543;132121124217;ALEGRE DESPERTAR 4;ACTIVA
13544;132121125059;ALEGRE DESPERTAR 5;ACTIVA
13545;132121125060;ALEGRE DESPERTAR 6;ACTIVA
13546;132121147776;CDI DEJANDO HUELLAS A;ACTIVA
13547;1322200093962;MIS 15 CORAZONCITO;ACTIVA
13548;1322200094209;MIS PRMERAS AVENTURITAS;ACTIVA
13549;1322200094215;LOS PITUFITOS;ACTIVA
13550;1322200094222;MI SOLESITO;ACTIVA
13551;1322200094242;MIS PRIMERAS EN ENSEÑANSAS;ACTIVA
13552;1322200094259;CHISPITAS DE LUZ;ACTIVA
13553;1322200094271;NIÑO JESUS;ACTIVA
13554;1322200094300;LOS PASTORSITOS;ACTIVA
13555;1322200094306;MI EDAD FELIZ;ACTIVA
13556;1322200094311;MANITOS CREATIVAS;ACTIVA
13557;1322200094318;MIS PRIMERAS TRAVESURAS;ACTIVA
13558;1322200094323;MIS PEQUEÑOS CREADORES;ACTIVA
13559;1322200094325;MI CASITA 10;ACTIVA
13560;1322200094327;MI ALEGRIA;ACTIVA
13561;1322200094328;LOS TINITUN;ACTIVA
13562;1322200094329;AMOR DE INFANCIA;ACTIVA
13563;1322200094330;MIS PEQUEOS TRABIESOS;ACTIVA
13564;1322200094331;MIS QUERIDOS NIÑOS;ACTIVA
13565;1322200094332;MIS PRIMEROS PININOS;ACTIVA
13566;1322200094333;MI TIERNA SONRISA;ACTIVA
13567;1322200094334;LOS CARIÑOSITOS;ACTIVA
13568;1322200094646;MI EDAD FELIZ;ACTIVA
13569;1322200094758;EL DIVINO NIÑO;ACTIVA
13570;1322200094759;MI NIÑO JESUS;ACTIVA
13571;1322200094761;MI CORASONCITO ALEGRE;ACTIVA
13572;1322200094762;LOS PAJARITO DEL CAMPO;ACTIVA
13573;1322200094763;MIS PEQUENAS TRAVESURAS;ACTIVA
13574;1322200094764;MIS PRIMEROS PASOS;ACTIVA
13575;1322200094765;MANITOS CREATIVAS;ACTIVA
13576;132221128543;NUEVOS PASOS Y MENTES GIGANTES;ACTIVA
13577;132221143161;RAYITO DE LUZ _CLEMENCIA;ACTIVA
13578;132221153170;JUAN PABLO;ACTIVA
13579;1324400041432;MI MUNDO MAGICO;ACTIVA
13580;1324400041482;CIUDADELA DE LA PAZ;ACTIVA
13581;1324400047947;SONRISITAS;ACTIVA
13582;1324400048681;PEQUEÑINES;ACTIVA
13583;1324400048715;EL MUNDO DE LOS NIÑOS;ACTIVA
13584;1324400048759;MIS CAPULLITOS;ACTIVA
13585;1324400061840;TERNURA ANGELICAL;ACTIVA
13586;1324400061856;EL MUNDO DE LOS NIÑOS;ACTIVA
13587;1324400061884;MI NUEVO MUNDO;ACTIVA
13588;1324400061933;SONRISA INFANTIL;ACTIVA
13589;1324400061956;DULCE NIÑO;ACTIVA
13590;1324400061986;MI PEQUEÑO MUNDO;ACTIVA
13591;1324400062121;MAMA NICO;ACTIVA
13592;1324400062122;PEQUEÑIN;ACTIVA
13593;1324400062123;MIS PRIMEROS PASOS;ACTIVA
13594;1324400087253;CDI CONSTRUYENDO SUEÑOS SEDE VILLA MARIA;ACTIVA
13595;1324400087304;HOGAR INFANTIL SEBASTIAN MEZA MERLANO;ACTIVA
13596;1324400087671;RAYITO DE LUZ;ACTIVA
13597;1324400087679;MI SENDERO INFANTIL;ACTIVA
13598;1324400087684;MI OTRA CASITA;ACTIVA
13599;1324400087696;MANITAS INQUIETAS;ACTIVA
13600;1324400087706;SUEÑOS DE INFANCIA;ACTIVA
13601;1324400087708;MIS PRIMERAS TRAVESURAS;ACTIVA
13602;1324400087712;LOS CERROS;ACTIVA
13603;1324400087720;RISITOS DE ORO;ACTIVA
13604;1324400087825;MI MUNDO MAGICO;ACTIVA
13605;1324400087828;PLANTICAS QUE CRECEN;ACTIVA
13606;1324400087829;MI EDAD FELIZ;ACTIVA
13607;1324400087830;MI DULCE HOGAR;ACTIVA
13608;1324400087832;LOS CARIÑOSITOS;ACTIVA
13609;1324400087835;MIS PRIMERAS ENSEÑANZAS;ACTIVA
13610;1324400087837;CAMINITO ALEGRE;ACTIVA
13611;1324400087838;MI PEQUEÑO SALTARIN;ACTIVA
13612;1324400087921;CARRUSEL DE NIÑOS;ACTIVA
13613;1324400087925;DULCES SUEÑOS;ACTIVA
13614;1324400087926;GOTITAS DE AMOR;ACTIVA
13615;1324400087929;MUNDO INFANTIL;ACTIVA
13616;1324400087930;LAS CINCO VOCALES;ACTIVA
13617;1324400087932;MI GRANITO DE ARENA;ACTIVA
13618;1324400087933;SONRISAS DEL MAÑANA;ACTIVA
13619;1324400087937;RINCON DE LA ALEGRIA;ACTIVA
13620;1324400087938;LOS ANGELITOS;ACTIVA
13621;1324400087939;LOS NIÑOS DEL MAÑANA;ACTIVA
13622;1324400087940;MI SEGUNDO HOGAR1;ACTIVA
13623;1324400088909;LA SAGRADA FAMILIA;ACTIVA
13624;1324400088911;BURBUJITAS;ACTIVA
13625;1324400088915;AIRE PURO;ACTIVA
13626;1324400088926;LOS CONSENTIDOS;ACTIVA
13627;1324400088939;EL CORAZON DE LOS NIÑOS;ACTIVA
13628;1324400088948;MIS GOTITAS DE AMOR;ACTIVA
13629;1324400088954;EL SUEÑO DE UN NIÑO;ACTIVA
13630;1324400088957;MIS PRIMERAS ILUSIONES;ACTIVA
13631;1324400088965;EL RECREO;ACTIVA
13632;1324400088970;MIS ENANITOS;ACTIVA
13633;1324400088972;MI PRIMER GRUPITO;ACTIVA
13634;1324400091970;MIS BESITOS;ACTIVA
13635;1324400091971;MI NUEVO HOGAR;ACTIVA
13636;1324400091972;LA TUNA;ACTIVA
13637;1324400091973;MIS OTROS AMIGUITOS;ACTIVA
13638;1324400091974;CAMINITOS ALEGRE;ACTIVA
13639;1324400091975;MI TERRUÑO;ACTIVA
13640;1324400091976;EL CARRUSEL;ACTIVA
13641;1324400091977;YANETH;ACTIVA
13642;1324400091978;EL HEDEN;ACTIVA
13643;1324400091979;VIVAN LOS NIÑOS;ACTIVA
13644;1324400093764;MIS 15 CLAVELITOS;ACTIVA
13645;1324400093963;PELUSITA;ACTIVA
13646;1324400093969;MI MUNDO ES FELIZ;ACTIVA
13647;1324400093970;MIS PRIMEROS PASOS;ACTIVA
13648;1324400093973;MIS 13 BULLICIOSOS;ACTIVA
13649;1324400093975;GOTICAS DE AMOR;ACTIVA
13650;1324400093986;MIS PRIMEROS PASITOS;ACTIVA
13651;1324400094000;GOTAS DE AMOR;ACTIVA
13652;1324400094007;MIS AMIGUITOS;ACTIVA
13653;1324400094011;SEMILLAS DE ESPERANZA;ACTIVA
13654;1324400094018;CARITA SONRIENTE;ACTIVA
13655;1324400094021;MUNDO DE ALEGRIA;ACTIVA
13656;1324400094677;DULCES CARICIAS;ACTIVA
13657;1324400094685;CHICOS TRAVIESOS;ACTIVA
13658;1324400094686;EL PROGRESO;ACTIVA
13659;1324400094688;LOS BULLICIOSOS;ACTIVA
13660;1324400094691;SUEÑO INFANTIL;ACTIVA
13661;1324400095024;LAS SEMILLITAS;ACTIVA
13662;1324400095026;SEMILLITAS DE AMOR;ACTIVA
13663;1324400095028;BETEL;ACTIVA
13664;1324400095030;MANITAS TIERNAS;ACTIVA
13665;1324400095031;GOTITAS DE VIDA;ACTIVA
13666;1324400095032;ANGELITOS DE DIOS;ACTIVA
13667;1324400095033;MIS PEQUÑOS TRAVIESOS;ACTIVA
13668;1324400095035;MI PRIMERA UNIVERSIDAD;ACTIVA
13669;1324400095036;MIS PRIMEROSPASITOS;ACTIVA
13670;1324400095038;MISEGUNDOHOGAR;ACTIVA
13671;1324400095040;MIS PRIMERAS SONRISAS;ACTIVA
13672;1324400095449;NIÑOS DEL FUTURO;ACTIVA
13673;1324400095450;LAS MERCEDES;INACTIVA
13674;1324400095452;NUESTRA SEÑORA DEL CARMEN;ACTIVA
13675;1324400095456;CARITAFELIZ;ACTIVA
13676;1324400095457;MI HUELLITAS;ACTIVA
13677;1324400095459;MI RECREO;ACTIVA
13678;1324400095460;LOSANGELES;ACTIVA
13679;1324400095462;MI CABAÑITA;ACTIVA
13680;1324400095463;NIÑOS CON AMOR;ACTIVA
13681;1324400102626;VILLA DEL ROSARIO;ACTIVA
13682;1324400102648;MUNDO MARAVILLOSO;ACTIVA
13683;1324400102649;SOLDADITO DE JESUS;ACTIVA
13684;1324400102652;CARITA FELIZ;ACTIVA
13685;1324400102654;MI PEQUEÑOMUNDO;ACTIVA
13686;1324400102661;MIS PEQUEÑUELOS;ACTIVA
13687;1324400102668;MIS PRIMERAS VOCALES;ACTIVA
13688;1324400102669;EL PEQUEÑIN;ACTIVA
13689;1324400105628;MIS PRIMEROS PASOS;ACTIVA
13690;1324400105629;LOS PEQUEÑINES;INACTIVA
13691;1324400105630;MUNDO DE ALEGRIA 1;ACTIVA
13692;1324400105631;MIS QUINCE ENANITOS;ACTIVA
13693;1324400105632;LOS PAMPANITOS;ACTIVA
13694;1324400106000;NIÑOS DEL MAÑANA;ACTIVA
13695;1324400106996;CARRUSEL;ACTIVA
13696;1324400112337;LABENDICIONDEDIOS;ACTIVA
13697;1324400113462;GOTASDE AMOR;ACTIVA
13698;1324400114875;DIMF EL SALADO;INACTIVA
13699;1324400116237;GOTITAS DE AMOR;ACTIVA
13700;1324400116496;CORRALITO DE PIEDRAS;ACTIVA
13701;1324400128460;DIMF EL SALADO SANTA CLARA;INACTIVA
13702;1324400129239;GOTITAS DE AMOR 1;ACTIVA
13703;1324400134167;CEIBA;ACTIVA
13704;1324400138706;DIMF FAMILIA CONSTRUYENDO FUTURO 2;INACTIVA
13705;132441115473;MI MUNDO DE COLORES;ACTIVA
13706;132441115543;MACAYEPOS;ACTIVA
13707;132441120940;HCB MIS ANGELITOS;ACTIVA
13708;132441122654;LUZ DE ESPERANZA, MACAYEPO;ACTIVA
13709;132441122655;MI PRIMERA INFANCIA, MACAYEPO;ACTIVA
13710;132441122659;CARITAS FELICES;ACTIVA
13711;132441124521;CDI CONSTRUYENDO SUEÑOS SEDE MATEO GOMEZ;ACTIVA
13712;132441140833;HOGAR INFANTIL COMUNITARIO LOS MANGOS;ACTIVA
13713;132441143713;CDI GOTITAS DE AMOR 2;ACTIVA
13714;132441147557;LOS NIÑOS DEL MAÑANA 1;ACTIVA
13715;132441148406;RAIZAL;INACTIVA
13716;132441148410;SAN ISIDRO CARACOLI;INACTIVA
13717;132441151972;EL SALADO BALSAMO;INACTIVA
13718;132441154528;DIMF BENDICIONES LOS ANGELES;INACTIVA
13719;132441159479;UCA TIERRA GRATA;ACTIVA
13720;132441159483;UCA OJITO SECO;ACTIVA
13721;132441159484;UCA LA PITA 1;ACTIVA
13722;132441159490;UCA VILLA AMALIA;ACTIVA
13723;132441159492;UCA SANTA ELENA;ACTIVA
13724;132441159493;UCA SAN ISIDRO 2;ACTIVA
13725;132441159495;UCA LA ZARZA 2;ACTIVA
13726;132441159496;UCA ARROYO ARENA;ACTIVA
13727;132441159497;UCA EL BLEDO;ACTIVA
13728;132441159498;UCA BONITO;ACTIVA
13729;132441159542;UCA EL HOBO 1;ACTIVA
13730;132441159543;UCA VERDUN;ACTIVA
13731;132441159544;UCA EL MILAGRO;ACTIVA
13732;132441159545;UCA SALTONES DE MEZA;ACTIVA
13733;132441159546;UCA BENDICIONES DE LOS ANGELES 1;ACTIVA
13734;132441159547;UCA BENDICIONES DE LOS ANGELES 2;ACTIVA
13735;132441159548;UCA BENDICIONES DE LOS ANGELES 3;ACTIVA
13736;132441159549;UCA BENDICIONES DE LOS ANGELES 4;ACTIVA
13737;132441159551;UCA BENDICIONES DE LOS ANGELES 5;ACTIVA
13738;132441159552;UCA BENDICIONES DE LOS ANGELES 6;ACTIVA
13739;132441159554;UCA BENDICIONES DE LOS ANGELES 7;ACTIVA
13740;132441159555;UCA BENDICIONES DE LOS ANGELES 8;ACTIVA
13741;132441159556;UCA BENDICIONES DE LOS ANGELES 9;ACTIVA
13742;132441159557;UCA BENDICIONES DE LOS ANGELES 10;ACTIVA
13743;132441159740;UCA BENDICIONES DE LOS ANGELES 11;ACTIVA
13744;132441159741;UCA BENDICIONES DE LOS ANGELES 12;ACTIVA
13745;132441159742;UCA BENDICIONES DE LOS ANGELES 13;ACTIVA
13746;132441159743;UCA BENDICIONES DE LOS ANGELES 14;ACTIVA
13747;132441159744;UCA BENDICIONES DE LOS ANGELES 15;ACTIVA
13748;132441159745;UCA GUAMANGA 1;ACTIVA
13749;132441159747;UC GUAMANGA 2;ACTIVA
13750;132441159749;UCA CAMARON;ACTIVA
13751;132441159752;UCA LA SIERRA;ACTIVA
13752;132441159753;UCA CAMARONCITO;ACTIVA
13753;132441159754;UCA BUENAVISTA;ACTIVA
13754;132441159755;UCA SAN ISIDRO 1;ACTIVA
13755;132441159756;UCA SIERRA DE SAN ISIDRO;ACTIVA
13756;132441159760;UCA LAZARO 1;ACTIVA
13757;132441159762;UCA LAZARO 2;ACTIVA
13758;132441159765;UCA SAN CARLOS;ACTIVA
13759;132441159766;UCA EL CAUCA;ACTIVA
13760;132441159767;UCA LOMA CENTRAL;ACTIVA
13761;132441159768;UCA LA CAÑADA;ACTIVA
13762;132441159771;UCA EL ALFEREZ;ACTIVA
13763;132441159773;UCA SANTO DOMINGO DE MEZA;ACTIVA
13764;132441159775;UCA EL RETIRO 1;ACTIVA
13765;132441159776;UCA VERDUN 2;ACTIVA
13766;132441159777;UCA LA ZARZA 1;ACTIVA
13767;132441159866;FAMILIAS CONSTRUYENDO FUTURO 1;ACTIVA
13768;132441159867;FAMILIAS CONSTRUYENDO FUTURO 2;ACTIVA
13769;132441159868;FAMILIAS CONSTRUYENDO FUTURO 3;ACTIVA
13770;132441159869;FAMILIAS CONSTRUYENDO FUTURO 4;ACTIVA
13771;132441159870;FAMILIAS CONSTRUYENDO FUTURO 5;ACTIVA
13772;132441159871;FAMILIAS CONSTRUYENDO FUTURO 6;ACTIVA
13773;132441159872;FAMILIAS CONSTRUYENDO FUTURO 7;ACTIVA
13774;132441159873;FAMILIAS CONSTRUYENDO FUTURO 8;ACTIVA
13775;132441159874;FAMILIAS CONSTRUYENDO FUTURO 9;ACTIVA
13776;132441159875;FAMILIAS CONSTRUYENDO FUTURO 10;ACTIVA
13777;132441159876;FAMILIAS CONSTRUYENDO FUTURO 11;ACTIVA
13778;132441159877;FAMILIAS CONSTRUYENDO FUTURO 12;ACTIVA
13779;132441159878;FAMILIAS CONSTRUYENDO FUTURO 13;ACTIVA
13780;132441159879;FAMILIAS CONSTRUYENDO FUTURO 14;ACTIVA
13781;132441159880;FAMILIAS CONSTRUYENDO FUTURO 15;ACTIVA
13782;132441159893;POR AMOR A LOS NIÑOS 1;ACTIVA
13783;132441159894;POR AMOR A LOS NIÑOS 2;ACTIVA
13784;132441159895;POR AMOR A LOS NIÑOS 3;ACTIVA
13785;132441159896;POR AMOR A LOS NIÑOS 4;ACTIVA
13786;132441159897;POR AMOR A LOS NIÑOS 5;ACTIVA
13787;132441159898;POR AMOR A LOS NIÑOS 6;ACTIVA
13788;132441159899;POR AMOR A LOS NIÑOS 7;ACTIVA
13789;132441159900;POR AMOR A LOS NIÑOS 8;ACTIVA
13790;132441159901;POR AMOR A LOS NIÑOS 9;ACTIVA
13791;132441159902;POR AMOR A LOS NIÑOS 10;ACTIVA
13792;132441159903;POR AMOR A LOS NIÑOS 11;ACTIVA
13793;132441159904;POR AMOR A LOS NIÑOS 12;ACTIVA
13794;132441159905;POR AMOR A LOS NIÑOS 13;ACTIVA
13795;132441159906;POR AMOR A LOS NIÑOS 14;ACTIVA
13796;132441159907;POR AMOR A LOS NIÑOS 15;ACTIVA
13797;132441160034;UCA LA PITA 2;ACTIVA
13798;132441160035;UCA DON CLETO;ACTIVA
13799;132441160036;UCA EL RETIRO 3;ACTIVA
